blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations
16549052,1675436903,0x2a2adfadf959500fea5028446b0d3e76056283e6812ed37bbcd26e6f9063e0fc,38,0x7d5afdc3ea08f2c36a46f266346b563c83648570b5e7f294e730760c2d557397,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3a3a352a4173553cac9ca7467478597ce8fc93fa,8375000000,USDC,USDC,6,67,87506,39000000000,82859,8014940,deprecated,6025163
16549629,1675443851,0x3bd3865a5159dc65b0e2781a1136809171329558e13a78d5f5c5a3b126619c82,68,0xeb4674a6386eb4f4b353ead8688d8ab159e567abf575fc545980b3c9fc060799,0x75ff84530c0628485127c8501fad8a555307488c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,200000000000,USDC,USDC,6,155,94658,33496276313,93721,13471804,deprecated,6024586
16562293,1675596575,0xa0d8161d03c360f9caaff3c808d265e56767766eb39f08c5facb6d7717e315e7,69,0x8d4ad942206e9872a1d24d72cc2d83d251a4f849f5cfba0446dd8dae816f6cdc,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3154677b603c2b30810b46a56b46892aa09d60e2,1199000000,USDC,USDC,6,17,104866,17241871831,103753,3707755,deprecated,6011922
16571195,1675703951,0xfbfed12dfccba920bdd6e0b1d1713f54dd9bf4af5c0d6b3e81e271f3f1ce5905,70,0x1613bdec559f381291829df9d2b961504315f356a060a366f8b88b990182c9da,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x4a72907eeb02ff3e816fec0ca3356f45ba67d1ec,30874000000,USDC,USDC,6,158,104878,29710721694,103765,15386173,deprecated,6003020
16571677,1675709759,0x546a5848a41523e16248402d7b213908ce1bc350fef8459e73ba55aa487be458,72,0x682b87116a69dd6babe8770cb99366feea7a2467ef9bd963aa8b87c949367ada,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb104c36540604bc406a4d8510b1b82d30b5cdb78,1000000,USDC,USDC,6,61,104854,31562576007,103741,4605218,deprecated,6002538
16571955,1675713143,0xa9ca8477adedde7ed5b05b409e9e8c6ce224ede9c2cbf4c4679dabfbda09a923,73,0x14e6ea5639395f54424cda1a4635c51039af9d184ce496ef20736a67b09da5e4,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb104c36540604bc406a4d8510b1b82d30b5cdb78,800000000,USDC,USDC,6,72,87482,45013633282,86641,4910047,deprecated,6002260
16619371,1676285675,0x1a784c6b4f928ca2422c1a8db6e2bf3b31a2c5e819ed26f194b3dfada10355bf,74,0x2adef6b0f7813017a854e48f727acf1702f29964ab22572c25eda150bab393e0,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb104c36540604bc406a4d8510b1b82d30b5cdb78,4224000000,USDC,USDC,6,63,104854,19776304131,103741,7591047,deprecated,5954844
16636257,1676489687,0xb7446c6a0db08f47643b64cf72707a0368c77f7761ab3463eda7cdda788bedd3,75,0xa5d4b497cb5d00577f0298cbcb0d57fab43f2aceb4bdd4c231f644a96805c2e7,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x4a72907eeb02ff3e816fec0ca3356f45ba67d1ec,18000000000,USDC,USDC,6,15,104854,55923878049,103741,3083232,deprecated,5937958
16636266,1676489795,0x597317f2db480d4f9bb84d307f5721519ec42ef02af30a14c886d7e711037c8d,41,0x8ade435ec9c4c9bb4757af076f391fd305a331e07a02f256d76ae01470dc4e44,0x4a72907eeb02ff3e816fec0ca3356f45ba67d1ec,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,18000000000,USDC,USDC,6,120,73188,51639552614,43725,14528486,deprecated,5937949
16636585,1676493659,0xa2189126a80b47b28928c364aa23b66274ab97ec4c80ff08e2c5473e8e931d3d,76,0xef0226aa3d76e0cef398dfc0c067c2379562b09018aeed01c2e79e7dfcbb3613,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x4a72907eeb02ff3e816fec0ca3356f45ba67d1ec,18000000000,USDC,USDC,6,76,104854,61856647057,103741,6940434,deprecated,5937630
16664033,1676826647,0x161eb9afb549d3fe8b9b08da1a1c54af89744401bcd7ef99127707582995a053,81,0x96f9190f987bf4f2a7f4bb46cc4a4ec33939cd023e5eeb1586f1129f5c7b1e7b,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb104c36540604bc406a4d8510b1b82d30b5cdb78,22504000000,USDC,USDC,6,46,87482,44303210039,86641,3890745,deprecated,5910182
16664037,1676826695,0xfe039f190022ab250647336ec87f1a5ca7b40a074961056777937302494f2fb6,82,0x4faf801e3ecb1b0e1cfcf1f1918c56ca3f43d760bb387c218aae45ad770aedd8,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x20bf7dc4b28c1d7e0c0bc8f48d310d724743b9ad,5500000000,USDC,USDC,6,74,104854,42068905051,103741,6401307,deprecated,5910178
16664040,1676826731,0x036dd147afcaa40d3dd31eabcfd67b2de71c2267ac679788acfc672ac1ca1030,83,0xf40d4b48ead9cc982ae5d43e51b9d65aaf0f3b580f4eb14f933eb3cc68f0a7da,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5b6b4af06798a8c85e8c5effd69b112623e97fd3,4000000000,USDC,USDC,6,70,104842,41991370102,103729,7298992,deprecated,5910175
16664046,1676826803,0x36c6d27fb4e7e0ffccfcd9774b22d1d590c7646304b1a2042904270f3f70212e,44,0xdb3b6369f641df173942c281bb01784c8d3c8c9ca798f6ce9798b871df39c4b0,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5b6b4af06798a8c85e8c5effd69b112623e97fd3,1529000000,USDC,USDC,6,54,87494,42051783691,82847,4300352,deprecated,5910169
16682888,1677055535,0xbd9f0677e54175a32f552e0d1d3041f37800bdc378c4b95b4261a514155314b1,84,0xd323d18191caf2e6ac60a499f5907fda2cb86fb3d8b4dd2d85339b1c63b963a6,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xf5245992b5af764cba0afe352c7578b20c5e7cfe,750000000,USDC,USDC,6,87,104842,33022797646,103729,6286778,deprecated,5891327
16682928,1677056015,0x611eef123b6a0452ce397aa06705668ec527a94ee4e48fe7192bdc3e1baaddd7,45,0x285917399c8ad4e6b86f22da3751a73bf75bb4159033e594cdcb1507c273e851,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0c482919bbf8551c7be9b34e7e957f7183b5ba1e,3000000000,USDC,USDC,6,39,104842,26806225204,99923,2797365,deprecated,5891287
16726253,1677582383,0x46afeb07b6789fde51b0c18762d48e7621cc15ffc064c5ba60c42dc5f8f75b5c,85,0xab2c5a20615dd5c8b999fe47c6e18d94fb0f01a828afa811026dc661b085f29e,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3d0d0fdc3f8f4cbd1628cab514ec66654f49917e,16442520000,USDC,USDC,6,174,104878,18937681146,103765,13336185,deprecated,5847962
16771054,1678126823,0x3783eba7916bf466a12d43797fee28427dab5fb87e9aa4e70ac0ad05e7a3d100,86,0x6227092b87af5448cca122e5bb442dbd0a98de92ae29b028d806c1c74976c0ca,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3a3a352a4173553cac9ca7467478597ce8fc93fa,8375000000,USDC,USDC,6,42,87506,43234346829,86665,4397071,deprecated,5803161
16771093,1678127327,0x06716d6e18cad2a98a2f90d5a3925ad6679d2205f794464b952115566674d7b6,87,0xb2b1fa190c9b126a8cf18751bc2438bbbb3198c6fe57c0b85be1226e961a657b,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xf2d414978fa3b4e65d8b936624fa7cbb568d30ee,3000000000,USDC,USDC,6,58,87482,40774330934,86641,3428143,deprecated,5803122
16771286,1678129679,0x49d9db2c9482016253a623827b950e2173136ff2f0a0ff3a25947f2eea701127,88,0x04d67055003db19e009c921d4cb83df951502615f8f416ede96695d1fd89027d,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xf2d414978fa3b4e65d8b936624fa7cbb568d30ee,130000000,USDC,USDC,6,101,87494,45521910316,86653,9932920,deprecated,5802929
16771670,1678134347,0x763150a9d8aaa6c61e5c214705f9fdef0b3e3003843d6168e7d7d3ea7314f300,46,0xff11223b1088780868543445364ce16d6e1fe3f6a9ad50ebc06400f5888efced,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x4a72907eeb02ff3e816fec0ca3356f45ba67d1ec,32793000000,USDC,USDC,6,57,104866,41000000000,99947,5110400,deprecated,5802545
16798083,1678455623,0x596518b34d33ff0e2fd90bd025b14ece12a89f760cff001267e9ee29fd3ca134,90,0x12c14c4cd32de770ad193806eee3f169d9f82d52fe84302cb13d13972c8e0254,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb104c36540604bc406a4d8510b1b82d30b5cdb78,921000000,USDC,USDC,6,57,87482,32858505868,86641,3456697,deprecated,5776132
16798532,1678461083,0x56f73189ab60719a763cb8cfa87479d6cbc5d3b4ac5359d8ebc303d534ff97d5,49,0x8df11a56438de68df5172d3b751f10e82ead1ac35b49e591a90bad700a9d9fc3,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5b6b4af06798a8c85e8c5effd69b112623e97fd3,1131440000,USDC,USDC,6,84,87494,31324613970,82847,6722692,deprecated,5775683
16841536,1678983395,0xb0d2ea33590f063337893047f0b690fb49beb00fcec1b92d47ccfb4530ee18b2,79,0x04dcc549233f78b9999cae1e231e609f710c02d7da53ba4adb3ca9036b86e7cc,0x75ff84530c0628485127c8501fad8a555307488c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,100000000000,USDC,USDC,6,68,94646,40559826708,93709,4037374,deprecated,5732679
16847790,1679059247,0x6767f6ed072ac7ee28b049e164c4bd137772c9ce70bb1cd83429ef01d3dd5547,92,0x2825b1640b0e686484efa3997d1f61c7e1235ca450dc230c32aebd7debb0c579,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb104c36540604bc406a4d8510b1b82d30b5cdb78,22328000000,USDC,USDC,6,77,104854,24927183595,103741,4235668,deprecated,5726425
16848510,1679068031,0x7eb741722526bd8d0ed6d6cf92fc088c1f6711cd83a93d8e050b825f799674f6,80,0xbdbea3a024f2a60b37603fc86c5b03b27f4fd1dc259fde42eea3abd9806674a6,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5b6b4af06798a8c85e8c5effd69b112623e97fd3,4000000000,USDC,USDC,6,75,87482,23540175631,86641,6261679,deprecated,5725705
16848514,1679068079,0x5913aaa169e7f9f2d550f203a3585c72b21a16b40d4e66d900e288002c9f5ae0,81,0x79105cabda104f94ca4255e9bc014c83155cd3d2346dfa19acae7a5ec07b1d4a,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0c482919bbf8551c7be9b34e7e957f7183b5ba1e,3000000000,USDC,USDC,6,60,104830,23841032709,103717,4748600,deprecated,5725701
16848520,1679068151,0xe833585387b0fb6757ba529c803276f1825c0c23f8ca61ef2a7f864ffec69d69,82,0x6784eab52ef1ae701b1f08acab287800df70b8512582d7a172a802e936d3ff79,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3154677b603c2b30810b46a56b46892aa09d60e2,6000000000,USDC,USDC,6,57,87494,22206981124,86653,5278126,deprecated,5725695
16871518,1679347187,0x2f4de87ed7056e5c2b786c26b156862b78c578801c83cb969f929fbfe4cfe1fc,93,0x27d5d4ccf68b5804b03b8349ca5c3e54931b82f21c7a7b8a54dc9dda32046bd6,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x4a72907eeb02ff3e816fec0ca3356f45ba67d1ec,29267510000,USDC,USDC,6,25,104878,22476445143,103765,2406335,deprecated,5702697
16878661,1679433899,0xd41c23e7dd452399d0e8810b8f22113986753bddde4e93fd80233938dc8891b1,95,0x52039ce2335511190d931b024a192cead7496188d0e5fc7323908a3e0ee8873e,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5b6b4af06798a8c85e8c5effd69b112623e97fd3,1733000000,USDC,USDC,6,72,87494,17653721133,86653,5695038,deprecated,5695554
16878666,1679433959,0xea5cf1e7621b5bc562bc4859566d2e2ec074287aac10224920cec63aa17aeb82,96,0x1b396977aaa762801b7124aa8ea0c5f3a11e834b3cf7efbf9907a3005abc8a49,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3a3a352a4173553cac9ca7467478597ce8fc93fa,8375000000,USDC,USDC,6,54,104866,18504874897,103753,4126541,deprecated,5695549
16912642,1679846291,0x1f710d70a135e3c002d9deec11d8c23ed1dbe7ef0e713b0eba431e47026c0a78,97,0x71d0e09db1b318f5b6dc48203120a7c37ffdb3ff2e5faecdd7903725a551e93b,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3d0d0fdc3f8f4cbd1628cab514ec66654f49917e,22709990000,USDC,USDC,6,63,104878,24800985715,103765,5249831,deprecated,5661573
16973382,1680584879,0x9dfa3d6ca3c1e4f2f845328f32a5d1aa835062a628fe020c0aa0ce2b3406fae2,98,0x2d3aaae7b7010d132a0c07fc5040ee063ff53e4f2b0d31d60023de94ccaab03c,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8704c1f31906c7ab62901ea8bdb3974e655297fa,10000000000,USDC,USDC,6,42,104854,19863844244,103741,16522063,deprecated,5600833
16973610,1680587687,0xc9213a4aec27197347fc234f7d64fa8a31dbc03d19967e1a8561a26af1e861a6,99,0x1805533b41723dfe200e2e2578472c0c56c3effda825c1a3830464825f0d047c,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x4a72907eeb02ff3e816fec0ca3356f45ba67d1ec,33376000000,USDC,USDC,6,30,104866,22065162706,103753,2227939,deprecated,5600605
16981689,1680686879,0x4049afcdc29101d085227689db0d5ca1fa76a9655eda43eea2b6fab72032379d,100,0x8d13bb28a85cda6302651cf4feb393ac05c273cffd3028ab753a928a68fc1445,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8704c1f31906c7ab62901ea8bdb3974e655297fa,4000000000,USDC,USDC,6,59,87470,30293540144,86629,9696154,deprecated,5592526
16987370,1680756527,0x601aadb59c1dc226de130759805d96b4033c962eb070e2c0634c9a47c3aba271,96,0x578649c1807478dace207e9cf4867049841f370ef971ab1c1ec73d81bb58fae6,0x75ff84530c0628485127c8501fad8a555307488c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,100000000000,USDC,USDC,6,95,90776,27122515384,89891,6555955,deprecated,5586845
16987495,1680758075,0x73ea7f151db78090398a401420f7d76f271b8be1c49af699959ab921f655d1dd,57,0x78e2cd8cc110704d6e9124d7240a999d42a6107ec6168d9adf807b94575adda8,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8704c1f31906c7ab62901ea8bdb3974e655297fa,10000000000,USDC,USDC,6,53,87482,25000000000,82835,3519972,deprecated,5586720
17024998,1681217879,0x99cff58e785e798cde2c4af907fa623a206348fb3fcaa7de1e19ae53cb3ad027,58,0x1d182eb2adeff1ea4f1fbcaf6ac8a3f001c2dd109641ec92937cede6ba0d18a1,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x2457f9e32d8f008c6095378772b8d6b52415eb05,3000000000,USDC,USDC,6,100,104842,22000000000,99923,8078900,deprecated,5549217
17038871,1681393295,0x87e94ddd096754befff3cbd4b20a8b8425f2136286afabccc2d18373a0203c23,101,0xd0f64bae055c068710b02107f7de2b12775b34a57140d72e922b59eae4c4bfef,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x2457f9e32d8f008c6095378772b8d6b52415eb05,3200000000,USDC,USDC,6,106,104830,38607979379,103717,9098985,deprecated,5535344
17061337,1681671227,0xc629d87ee8264c02eeafb830ec1f9dc92151c48195e8f0c062a8da18dc2a86fc,102,0x4bc61d9a317ef78041f657d64ebd304d9592847f77ef7d499b5e15d38c433cc2,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb104c36540604bc406a4d8510b1b82d30b5cdb78,23315250000,USDC,USDC,6,243,104866,22766751554,103753,12786445,deprecated,5512878
17061500,1681673207,0xa8f5741585be05a306a9dadbb660a063b3c2ce6c54abc1ae4e466e8ebb4ce25d,103,0x9ef7dfb02d5e644cb3480fde21a5e052f8e55f498c6fab7604996285b62efed1,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5b6b4af06798a8c85e8c5effd69b112623e97fd3,4000000000,USDC,USDC,6,29,104842,26466938446,103729,4497279,deprecated,5512715
17061510,1681673327,0xbe8cd7e356a544d6b59ad8f3d5b51fd45f242e70eb25cc9c447177bc91f3d47a,104,0x914bf9da4af94f2022a7f535dca653414556282c2e9111a8c05ee1b1e6626784,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3154677b603c2b30810b46a56b46892aa09d60e2,6000000000,USDC,USDC,6,39,87482,25608837594,86641,6284569,deprecated,5512705
17065955,1681727891,0xb195ced9410e9d9ca96b5495ceb363fdfd358713055a2ea86e994889ad005597,59,0x2765a933cb248965e0ec121b15aeb1bba6ded748feca209ebd96d822e70f8010,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x9f2301960df3d3c97d891362d716f42e93d35d1e,810000000,USDC,USDC,6,55,310639,36207216735,308491,4591288,deprecated,5508260
17065955,1681727891,0xb195ced9410e9d9ca96b5495ceb363fdfd358713055a2ea86e994889ad005597,59,0x2765a933cb248965e0ec121b15aeb1bba6ded748feca209ebd96d822e70f8010,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb104c36540604bc406a4d8510b1b82d30b5cdb78,2928000000,USDC,USDC,6,55,310639,36207216735,308491,4591288,deprecated,5508260
17065955,1681727891,0xb195ced9410e9d9ca96b5495ceb363fdfd358713055a2ea86e994889ad005597,59,0x2765a933cb248965e0ec121b15aeb1bba6ded748feca209ebd96d822e70f8010,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x9f2301960df3d3c97d891362d716f42e93d35d1e,400000000,USDC,USDC,6,55,310639,36207216735,308491,4591288,deprecated,5508260
17065955,1681727891,0xb195ced9410e9d9ca96b5495ceb363fdfd358713055a2ea86e994889ad005597,59,0x2765a933cb248965e0ec121b15aeb1bba6ded748feca209ebd96d822e70f8010,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3154677b603c2b30810b46a56b46892aa09d60e2,1782900000,USDC,USDC,6,55,310639,36207216735,308491,4591288,deprecated,5508260
17065955,1681727891,0xb195ced9410e9d9ca96b5495ceb363fdfd358713055a2ea86e994889ad005597,59,0x2765a933cb248965e0ec121b15aeb1bba6ded748feca209ebd96d822e70f8010,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe135ff5b6eaa5f7db2a53ef85aa18de3b969b7ee,1735460000,USDC,USDC,6,55,310639,36207216735,308491,4591288,deprecated,5508260
17065955,1681727891,0xb195ced9410e9d9ca96b5495ceb363fdfd358713055a2ea86e994889ad005597,59,0x2765a933cb248965e0ec121b15aeb1bba6ded748feca209ebd96d822e70f8010,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd266d61ac22c2a2ac2dd832e79c14ea152c998d6,1033040000,USDC,USDC,6,55,310639,36207216735,308491,4591288,deprecated,5508260
17065955,1681727891,0xb195ced9410e9d9ca96b5495ceb363fdfd358713055a2ea86e994889ad005597,59,0x2765a933cb248965e0ec121b15aeb1bba6ded748feca209ebd96d822e70f8010,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x4a72907eeb02ff3e816fec0ca3356f45ba67d1ec,31689000000,USDC,USDC,6,55,310639,36207216735,308491,4591288,deprecated,5508260
17066248,1681731467,0xc208a41b9cd18581c49fca14141c3f31a5cc19e197f64cac1b013a4f3980daa4,62,0x6d858f3354d74cc5c3244574b576586f9001a2b9c99e457bd73972aea2ce478b,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0c482919bbf8551c7be9b34e7e957f7183b5ba1e,3000000000,USDC,USDC,6,28,104830,30000000000,99923,4465303,deprecated,5507967
17074012,1681826399,0xa4c940b437d28cc44b4cc7a3918d51189fdcca9e2c1db7b9c7e1076900c0c40c,107,0x9fcb99956cb4997203c64c62adc821be16ae5b6eaf30fbdde9af4f06070cddd9,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3d0d0fdc3f8f4cbd1628cab514ec66654f49917e,2554400000,USDC,USDC,6,279,104854,50840618175,103741,21156529,deprecated,5500203
17117340,1682353787,0x6808295a09e5e262e1d554793ca516e5cf5f0d3a763f1cb4a5aefe1bb909506f,98,0x9a6a463e1e1c39932f2873d680123fbf341d766492452c381ce66b1112daeefa,0x75ff84530c0628485127c8501fad8a555307488c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,100000000000,USDC,USDC,6,39,90788,47338164727,89903,2401258,deprecated,5456875
17171584,1683012191,0xadeaad2daa01ba7ea53234860aa00d262abb1dd1cebee8b367d2127b34b9a13e,108,0x58de265394266229b77e23bcafb2c7d77dd0d5819d7b3139361c74bb2fa32cb5,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3d0d0fdc3f8f4cbd1628cab514ec66654f49917e,17865700000,USDC,USDC,6,94,104878,56121734610,103765,6542629,deprecated,5402631
17193010,1683272483,0xfeadf8bbe61c00395496d319580619f8287d1972fd1f2c9ca8e80f2fac12e81e,109,0x210d83fa05ceba4f2fb6324e97728aa541e25e07c3551573de55cd69c109b974,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x4a72907eeb02ff3e816fec0ca3356f45ba67d1ec,23832000000,USDC,USDC,6,64,104842,75669016054,103729,5364253,deprecated,5381205
17222432,1683629735,0x4b54f46f0c1beda2d9e9c981ad2245099ec08a9708df6638392f15caf7021148,113,0x5785b351ba4c4a63732204e16ed4028e53bf6862659c019f0020070960e36661,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x4a72907eeb02ff3e816fec0ca3356f45ba67d1ec,2500000000,USDC,USDC,6,62,104854,58499983877,103741,4380301,deprecated,5351783
17222703,1683633023,0x2264b846fde7956e2d4155a76c489456e06544b7df47c2bc7a8349ae8af7cade,114,0x2923a9d0e0b574fa7b67ad48bc0c2bda45546649f7c6a280ab2b3197766106bf,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3154677b603c2b30810b46a56b46892aa09d60e2,2060000000,USDC,USDC,6,81,87470,67172860884,86629,6697471,deprecated,5351512
17230841,1683731951,0x7a19742c5392f185de67cc1ec25db4a2041d522d9586e4950b20b36290637246,75,0xf154e0cc68049c386a93bf97d3b3310b9585b6ba1ff121ab98ebd755016dbd12,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc87b0ce1a25d9cdca23190db091245774792edcd,5000000000,USDC,USDC,6,108,104866,125246835837,103753,9402724,deprecated,5343374
17257451,1684059239,0x965d34318498a31a6176ee2f92868e2d0981f8bb45a9ffd88e630e77f66902be,115,0xe574dd8ca1be25fcc4304ea0811016aa05b353084a3374954df5c24aaca84002,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3154677b603c2b30810b46a56b46892aa09d60e2,2000000000,USDC,USDC,6,60,87458,42864141946,86617,6874826,deprecated,5316764
